Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
02/25/2022,KBA,Krane Shares Trust - KraneSharesBosera MSCI China A 50 Connect Index ETF,38.934,40.885,40.46,-3.77%,1.05%,0.28,0.78,bearish,bearish,35.79,42.82,1.9510000000000005,4.82%
02/25/2022,KRE,SPDR Series Trust - SPDR S&P Regional Banking ETF,69.393,75.019,73.655,-5.79%,1.85%,0.32,0.76,bearish,bearish,65.00,80.67,5.626000000000005,7.64%
02/25/2022,LQD,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD Investment Grade Corporate Bond ETF,121.114,123.994,123.245,-1.73%,0.61%,0.35,0.74,bearish,bearish,121.11,126.39,2.8799999999999955,2.34%
02/25/2022,PALL,abrdn ETF - Aberdeen Standard Physical Palladium Shares ETF,209.147,233.972,218.7,-4.37%,6.98%,1.60,0.38,bullish,bullish,182.72,261.14,24.825000000000017,11.35%
02/25/2022,PCT,PureCycle Technologies Inc,5.417,6.69,6.11,-11.34%,9.49%,0.84,0.54,neutral,bearish,3.46,7.40,1.2730000000000006,20.83%
02/25/2022,PINK,Simplify Exchange Traded Funds - Simplify Health Care ETF,24.293,25.71,25.89,-6.17%,-0.70%,-0.11,1.13,bearish,bearish,22.98,27.58,1.4170000000000016,5.47%
02/25/2022,PPLT,abrdn ETF - Aberdeen Standard Physical Platinum Shares ETF,96.506,103.301,97.7,-1.22%,5.73%,4.69,0.18,bullish,bullish,92.07,105.48,6.795000000000002,6.95%
02/25/2022,UUP,Invesco DB US Dollar Index Trust - Invesco DB US Dollar Index Bullish Fund,25.72,26.072,25.895,-0.68%,0.68%,1.01,0.50,bullish,neutral,25.46,26.43,0.3520000000000003,1.36%
02/25/2022,VIX.INDX,CBOE Volatility Index,22.393,37.346,30.32,-26.14%,23.17%,0.89,0.53,bullish,bullish,11.57,43.27,14.952999999999996,49.32%
02/25/2022,VXZ,Barclays Bank PLC - ZC SP ETN REDEEM 23/01/2043 USD 16.855272 - Ser B MidTerm Future,25.048,28.03,26.14,-4.18%,7.23%,1.73,0.37,bullish,neutral,23.82,28.96,2.982000000000003,11.41%
02/25/2022,WEAT,Teucrium Trading  LLC - Teucrium Wheat Fund,7.918,8.977,8.12,-2.49%,10.55%,4.24,0.19,bullish,bullish,7.33,9.23,1.0590000000000002,13.04%
02/25/2022,XLE,SSgA Active Trust - The Energy Select Sector SPDR Fund,65.608,69.917,68.46,-4.17%,2.13%,0.51,0.66,neutral,bullish,60.15,73.95,4.3089999999999975,6.29%
02/25/2022,XLF,SSgA Active Trust - Financial Select Sector SPDR,37.383,39.83,39.125,-4.45%,1.80%,0.40,0.71,bearish,bearish,35.52,41.44,2.4469999999999956,6.25%
02/25/2022,XLP,SSgA Active Trust - Consumer Staples Select Sector SPDR,72.865,75.455,75.76,-3.82%,-0.40%,-0.11,1.12,bearish,neutral,71.23,79.73,2.5900000000000034,3.42%
02/25/2022,XLRE,SSgA Active Trust - Real Estate Select Sector SPDR Fund (The),43.121,45.947,45.62,-5.48%,0.72%,0.13,0.88,bearish,bearish,41.88,50.04,2.8260000000000005,6.19%
02/25/2022,XLU,SSgA Active Trust - Utilities Select Sector SPDR ETF,64.18,66.45,67.305,-4.64%,-1.27%,-0.27,1.38,bearish,bearish,63.43,71.18,2.269999999999996,3.37%
02/25/2022,ZROZ,Pimco Exchange Traded Fund - PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,131.671,141.01,137,-3.89%,2.93%,0.75,0.57,bearish,bearish,130.59,145.79,9.338999999999999,6.82%
02/25/2022,DBA,Invesco DB Agriculture Fund,21.003,21.792,20.66,1.66%,5.48%,3.30,-0.43,bullish,bullish,20.39,21.91,0.7890000000000015,3.82%
02/25/2022,TQQQ,ProShares UltraPro QQQ,43.494,56.662,51.48,-15.51%,10.07%,0.65,0.61,bearish,bearish,37.24,63.41,13.168,25.58%
