Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
03/08/2022,KRE,SPDR Series Trust - SPDR S&P Regional Banking ETF,64.624,71.747,68.08,-5.08%,5.39%,1.06,0.49,bearish,bearish,61.89,77.98,7.123000000000005,10.46%
03/08/2022,LQD,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD Investment Grade Corporate Bond ETF,120.792,124.808,121.215,-0.35%,2.96%,8.49,0.11,bearish,bearish,119.87,124.81,4.016000000000005,3.31%
03/08/2022,PCT,PureCycle Technologies Inc,5.972,8.171,7.5,-20.37%,8.95%,0.44,0.69,bullish,bearish,3.33,8.48,2.198999999999999,29.32%
03/08/2022,QQQ,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,309.54,344.786,325.54,-4.91%,5.91%,1.20,0.45,bearish,bearish,299.01,353.88,35.24599999999998,10.83%
03/08/2022,VIXM,ProShares Trust - ProShares VIX Mid-Term Futures ETF,32.424,36.216,35.288,-8.12%,2.63%,0.32,0.76,bullish,bullish,29.95,36.78,3.7920000000000016,10.75%
03/08/2022,XLE,SSgA Active Trust - The Energy Select Sector SPDR Fund,69.383,77.378,79.74,-12.99%,-2.96%,-0.23,1.30,bullish,bullish,67.53,82.42,7.9950000000000045,10.03%
03/08/2022,XLP,SSgA Active Trust - Consumer Staples Select Sector SPDR,72.467,76.716,73.12,-0.89%,4.92%,5.51,0.15,bearish,neutral,72.31,78.78,4.248999999999995,5.81%
03/08/2022,ZROZ,Pimco Exchange Traded Fund - PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,136.104,146.132,138.32,-1.60%,5.65%,3.53,0.22,neutral,bearish,130.77,146.13,10.027999999999992,7.25%
03/08/2022,BNDD,Quadratic Deflation ETF,25.245,26.189,25.82,-2.23%,1.43%,0.64,0.61,bullish,neutral,24.50,26.34,0.9439999999999991,3.66%
03/08/2022,CF,CF Industries Holdings Inc,86.077,97.904,92.74,-7.18%,5.57%,0.78,0.56,bullish,bullish,72.34,106.44,11.826999999999998,12.75%
03/08/2022,BNO,United States Brent Crude Oil Fund,30.084,37.881,35.74,-15.83%,5.99%,0.38,0.73,bullish,bullish,27.16,37.88,7.797000000000001,21.82%
03/08/2022,GLD,SPDR Gold Shares ETF,183.69,192.425,190.5,-3.57%,1.01%,0.28,0.78,bullish,bullish,176.60,192.86,8.735000000000014,4.59%
03/08/2022,USO,USO,73.038,87.874,84.94,-14.01%,3.45%,0.25,0.80,bullish,bullish,68.19,89.05,14.835999999999999,17.47%
03/08/2022,SARK,Tuttle Capital Short Innovation ETF,46.093,61.367,54.33,-15.16%,12.95%,0.85,0.54,bullish,bullish,44.70,65.39,15.273999999999994,28.11%
03/08/2022,ARKK,ARK Innovation ETF,51.528,67.578,58.9,-12.52%,14.73%,1.18,0.46,bearish,bearish,47.77,69.27,16.050000000000004,27.25%
