Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
02/16/2022,HAL,Halliburton Co.,31.759,33.838,33.78,-5.98%,0.17%,0.03,0.97,bullish,bullish,27.06,36.26,2.0790000000000006,6.15%
02/16/2022,IWM,BlackRock Institutional Trust Company N.A. - iShares Russell 2000 ETF,197.351,214.941,204.475,-3.48%,5.12%,1.47,0.41,neutral,bearish,182.87,220.39,17.590000000000003,8.60%
02/16/2022,MTUM,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI USA Momentum Factor ETF,161.947,175.425,164.42,-1.50%,6.69%,4.45,0.18,neutral,bearish,149.55,176.94,13.478000000000009,8.20%
02/16/2022,PINK,Simplify Exchange Traded Funds - Simplify Health Care ETF,24.913,26.337,25.13,-0.86%,4.80%,5.56,0.15,neutral,bearish,23.32,27.78,1.4239999999999995,5.67%
02/16/2022,QQQ,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,342.74,378.912,351.305,-2.44%,7.86%,3.22,0.24,neutral,bearish,322.20,383.38,36.17199999999997,10.30%
02/16/2022,QUAL,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI USA Quality Factor ETF,128.424,139.689,130.99,-1.96%,6.64%,3.39,0.23,bearish,bearish,123.67,141.10,11.264999999999986,8.60%
02/16/2022,SPHB,Invesco Capital Management LLC - Invesco S&P 500 High Beta ETF,74.476,80.187,76.58,-2.75%,4.71%,1.71,0.37,neutral,neutral,69.16,82.87,5.7109999999999985,7.46%
02/16/2022,SPLV,Invesco Capital Management LLC - Invesco S&P 500 Low Volatility ETF,62.89,65.688,63.29,-0.63%,3.79%,6.00,0.14,bearish,bearish,61.35,69.11,2.798000000000002,4.42%
02/16/2022,SPY,SSgA Active Trust - S&P 500 ETF TRUST ETF,436.724,467.673,442.72,-1.35%,5.64%,4.16,0.19,neutral,neutral,417.28,474.11,30.949000000000012,6.99%
02/16/2022,TLT,BlackRock Institutional Trust Company N.A. - BTC iShares 20+ Year Treasury Bond ETF,133.48,138.536,135.28,-1.33%,2.41%,1.81,0.36,bearish,bearish,130.75,145.01,5.056000000000012,3.74%
02/16/2022,URNM,Exchange Traded Concepts Trust - North Shore Global Uranium Mining ETF,62.407,74.664,67.9,-8.09%,9.96%,1.23,0.45,neutral,bearish,54.77,77.98,12.257000000000005,18.05%
02/16/2022,US10Y.INDX,U.S. 10 Year Treasury,1.879,2.133,2.0478,-8.24%,4.16%,0.50,0.66,bullish,bullish,1.73,2.27,0.254,12.40%
02/16/2022,ARKK,ARK Investment Management LLC - ARK Innovation ETF,67.343,84.388,71.895,-6.33%,17.38%,2.74,0.27,neutral,bearish,57.49,84.55,17.045,23.71%
02/16/2022,EDV,Vanguard Group  Inc. - Vanguard Extended Duration Treasury ETF,122.676,128.918,124.92,-1.80%,3.20%,1.78,0.36,bearish,bearish,119.94,136.73,6.242000000000004,5.00%
02/16/2022,HYG,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD High Yield Corporate Bond ETF,82.074,83.612,82.72,-0.78%,1.08%,1.38,0.42,bearish,bearish,81.87,85.38,1.5379999999999967,1.86%
02/16/2022,JJU,Barclays Bank PLC - ZC SP ETN REDEEM 23/01/2048 USD 50 - Ser B_JJUB,64.36,71.089,68.495,-6.04%,3.79%,0.63,0.61,bullish,bullish,61.31,72.16,6.728999999999999,9.82%
02/16/2022,SMH,VanEck ETF Trust - VanEck Semiconductor ETF,263.958,300.071,273.71,-3.56%,9.63%,2.70,0.27,neutral,neutral,239.51,304.39,36.113,13.19%
02/16/2022,UNG,United States Commodity Funds LLC - United States Natural Gas Fund,12.482,19.539,15.785,-20.92%,23.78%,1.14,0.47,bullish,bearish,9.77,19.80,7.057000000000002,44.71%
02/16/2022,XLB,SSgA Active Trust - Materials Select Sector SPDR,81.902,87.564,84.81,-3.43%,3.25%,0.95,0.51,bearish,bearish,79.23,91.05,5.661999999999992,6.68%
02/16/2022,ZROZ,Pimco Exchange Traded Fund - PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,132.573,139.909,134.91,-1.73%,3.71%,2.14,0.32,bearish,bearish,128.34,149.24,7.335999999999984,5.44%
