Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Long Term: Upside / Downside,Long Term: Position on Range in %,Range spread,Relative Range
04/21/2022,SPY,SPDR S&P 500 ETF Trust,432.734,450.82,441.49,-1.98%,2.11%,1.07,0.48,neutral,bullish,406.88,478.54,1.12,0.47,18.086000000000013,4.10%
04/21/2022,SQQQ,ProShares UltraPro Short QQQ,36.115,44.531,40.84,-11.57%,9.04%,0.78,0.56,neutral,bearish,24.39,52.03,0.84,0.54,8.415999999999997,20.61%
04/21/2022,TBT,ProShares UltraShort 20+ Year Treasury,22.734,25.428,24.66,-7.81%,3.11%,0.40,0.71,bullish,bullish,20.73,25.66,0.51,0.66,2.693999999999999,10.92%
04/21/2022,TLT,iShares 20+ Year Treasury Bond ETF,117.985,124.92,119.95,-1.64%,4.14%,2.53,0.28,bearish,bearish,117.31,129.80,3.41,0.23,6.935000000000002,5.78%
04/21/2022,UNG,United States Natural Gas Fund  LP,23.487,27.758,24.33,-3.46%,14.09%,4.07,0.20,bullish,bullish,15.87,30.85,0.84,0.54,4.271000000000001,17.55%
04/21/2022,URNM,North Shore Global Uranium Mining ETF,87.538,97.935,82.695,5.86%,18.43%,3.15,-0.47,bullish,bullish,78.09,108.69,4.96,0.17,10.397000000000006,12.57%
04/21/2022,USO,United States Oil Fund  LP,71.849,82.088,78.29,-8.23%,4.85%,0.59,0.63,bullish,bullish,61.49,95.55,1.11,0.47,10.23899999999999,13.08%
04/21/2022,UUP,Invesco DB US Dollar Index Bullish Fund,26.635,27.047,26.875,-0.89%,0.64%,0.72,0.58,bullish,bullish,26.18,27.42,0.83,0.55,0.41199999999999903,1.53%
04/21/2022,VEGI,iShares MSCI Global Agriculture Producers ETF,48.966,50.798,48.99,-0.05%,3.69%,75.33,0.01,bullish,bullish,46.13,53.38,0.80,0.55,1.8320000000000007,3.74%
04/21/2022,VIXM,ProShares VIX Mid-Term Futures ETF,31.38,33.447,32.25,-2.70%,3.71%,1.38,0.42,neutral,bearish,28.93,36.70,1.48,0.40,2.0670000000000037,6.41%
04/21/2022,XLE,Energy Select Sector SPDR Fund,78.045,82.934,78.91,-1.10%,5.10%,4.65,0.18,bullish,bullish,73.48,89.20,1.19,0.46,4.888999999999996,6.20%
04/21/2022,ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,112.918,122.174,115.84,-2.52%,5.47%,2.17,0.32,bearish,bearish,112.12,128.78,1.92,0.34,9.256,7.99%
04/21/2022,^DXY,US Dollar Index,99.873,101.21,100.343,-0.47%,0.86%,1.84,0.35,bullish,bullish,98.33,102.66,1.15,0.47,1.336999999999989,1.33%
04/21/2022,^US10Y,U.S. 10 Year Treasury,2.839,3.049,2.9159,-2.64%,4.56%,1.73,0.37,bullish,bullish,2.13,3.31,0.51,0.66,0.20999999999999996,7.20%
04/21/2022,^US30Y,U.S. 30 Year Treasury,2.77,3.072,2.8806,-3.84%,6.64%,1.73,0.37,bullish,bullish,2.42,3.13,0.54,0.65,0.30200000000000005,10.48%
04/21/2022,^VIX,CBOE Volatility Index,18.288,25.011,22.31,-18.03%,12.11%,0.67,0.60,bearish,bearish,12.34,32.43,1.52,0.40,6.722999999999999,30.13%
04/21/2022,AMLP,Alerian MLP ETF,39.359,41.963,40.76,-3.44%,2.95%,0.86,0.54,bullish,bullish,36.63,44.10,0.81,0.55,2.603999999999999,6.39%
