Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Long Term: Upside / Downside,Long Term: Position on Range in %,Range spread,Relative Range
04/25/2022,GDX,VanEck Vectors Gold Miners ETF,36.143,40.306,35.44,1.98%,13.73%,6.92,-0.17,bearish,bullish,34.94,43.29,3.17,0.24,4.162999999999997,11.75%
04/25/2022,GLD,SPDR Gold Shares,178.949,185.125,176.995,1.10%,4.59%,4.16,-0.32,bullish,neutral,169.70,198.73,1.74,0.36,6.175999999999988,3.49%
04/25/2022,HYG,iShares iBoxx $ High Yield Corporate Bond ETF,77.693,80.444,79.6351,-2.44%,1.02%,0.42,0.71,bearish,bearish,76.81,82.33,0.95,0.51,2.7510000000000048,3.45%
04/25/2022,IEF,iShares 7-10 Year Treasury Bond ETF,101.18,103.688,103.545,-2.28%,0.14%,0.06,0.94,bearish,bearish,100.56,107.65,2.26,0.31,2.5079999999999956,2.42%
04/25/2022,IWM,iShares Russell 2000 ETF,187.482,201.141,192.3,-2.51%,4.60%,1.83,0.35,bearish,bearish,180.83,211.16,1.56,0.39,13.658999999999992,7.10%
04/25/2022,LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,111.221,114.924,114.47,-2.84%,0.40%,0.14,0.88,bearish,bearish,110.01,118.95,1.62,0.38,3.703000000000003,3.23%
04/25/2022,PCT,PureCycle Technologies  Inc.,6.833,9.193,8.32,-17.87%,10.49%,0.59,0.63,bearish,neutral,6.18,11.70,1.97,0.34,2.3599999999999994,28.37%
04/25/2022,PFIX,Simplify Interest Rate Hedge ETF,53.574,64.84,55.7847,-3.96%,16.23%,4.10,0.20,bullish,bullish,49.49,64.84,1.11,0.47,11.266000000000005,20.20%
04/25/2022,PST,ProShares UltraShort 7-10 Year Treasury,19.455,20.397,19.515,-0.31%,4.52%,14.70,0.06,bullish,bullish,17.90,20.71,0.46,0.68,0.9420000000000002,4.83%
04/25/2022,QQQ,Invesco QQQ Trust,315.191,339.944,325.94,-3.30%,4.30%,1.30,0.43,bearish,bearish,296.30,372.68,1.58,0.39,24.753000000000043,7.59%
04/25/2022,SARK,Collaborative Investment Series Trust - Tuttle Capital Short Innovation ETF,51.642,60.083,55.43,-6.83%,8.39%,1.23,0.45,neutral,bullish,39.77,69.26,0.71,0.58,8.440999999999995,15.23%
04/25/2022,SJB,ProShares Short High Yield,18.397,19.045,18.5901,-1.04%,2.45%,2.36,0.30,bullish,bullish,17.96,19.26,0.80,0.56,0.6480000000000032,3.49%
04/25/2022,SPY,SPDR S&P 500 ETF Trust,420.912,440.998,423.75,-0.67%,4.07%,6.08,0.14,neutral,bearish,396.21,466.50,1.55,0.39,20.086000000000013,4.74%
04/25/2022,SQQQ,ProShares UltraPro Short QQQ,39.208,49.312,44.945,-12.76%,9.72%,0.76,0.57,neutral,bullish,25.16,56.95,0.59,0.63,10.104,22.48%
04/25/2022,TBT,ProShares UltraShort 20+ Year Treasury,24.078,26.119,24.07,0.03%,8.51%,256.13,-0.00,bullish,bullish,21.17,26.31,0.48,0.68,2.0410000000000004,8.48%
04/25/2022,TLT,iShares 20+ Year Treasury Bond ETF,116.358,121.336,121.41,-4.16%,-0.06%,-0.01,1.01,bearish,bearish,115.81,128.26,1.22,0.45,4.977999999999994,4.10%
04/25/2022,UNG,United States Natural Gas Fund  LP,22.381,27.614,23.31,-3.99%,18.46%,4.63,0.18,bullish,bullish,15.17,28.72,0.80,0.56,5.2330000000000005,22.45%
04/25/2022,URNM,North Shore Global Uranium Mining ETF,77.721,91.035,75.39,3.09%,20.75%,6.71,-0.18,neutral,neutral,68.87,97.18,1.91,0.34,13.313999999999993,17.66%
04/25/2022,USO,United States Oil Fund  LP,71.854,82.363,73.25,-1.91%,12.44%,6.53,0.13,bullish,bullish,60.83,94.86,1.74,0.37,10.509,14.35%
04/25/2022,UUP,Invesco DB US Dollar Index Bullish Fund,26.875,27.213,27.195,-1.18%,0.07%,0.06,0.95,bullish,bullish,26.36,27.62,0.84,0.54,0.33800000000000097,1.24%
04/25/2022,VEGI,iShares MSCI Global Agriculture Producers ETF,46.738,50.004,45.58,2.54%,9.71%,3.82,-0.35,neutral,bullish,43.95,52.00,1.51,0.40,3.2659999999999982,7.17%
04/25/2022,VIXM,ProShares VIX Mid-Term Futures ETF,31.853,34.669,34.05,-6.45%,1.82%,0.28,0.78,neutral,bullish,29.67,38.04,1.00,0.50,2.8159999999999954,8.27%
04/25/2022,XLE,Energy Select Sector SPDR Fund,74.237,80.957,72.81,1.96%,11.19%,5.71,-0.21,neutral,bullish,70.25,85.27,1.52,0.40,6.719999999999999,9.23%
04/25/2022,ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,110.679,117.407,117.3062,-5.65%,0.09%,0.02,0.99,bearish,bearish,110.06,126.56,2.03,0.33,6.727999999999994,5.74%
04/25/2022,^DXY,US Dollar Index,100.519,101.601,101.118,-0.59%,0.48%,0.81,0.55,bullish,bullish,98.73,103.33,0.93,0.52,1.0819999999999936,1.07%
04/25/2022,^US10Y,U.S. 10 Year Treasury,2.837,3.018,2.904,-2.31%,3.93%,1.70,0.37,bullish,bullish,2.14,3.35,0.58,0.63,0.1809999999999996,6.23%
04/25/2022,^US30Y,U.S. 30 Year Treasury,2.886,3.144,2.9378,-1.76%,7.02%,3.98,0.20,bullish,bullish,2.47,3.19,0.53,0.65,0.258,8.78%
04/25/2022,^VIX,CBOE Volatility Index,19.987,31.341,30.03,-33.44%,4.37%,0.13,0.88,neutral,neutral,13.19,41.88,0.91,0.52,11.354000000000003,37.81%
