Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
03/07/2022,DBA,Invesco DB Multi-Sector Commodity Trust - Invesco DB Agriculture Fund,20.927,22.146,22.055,-5.11%,0.41%,0.08,0.93,bullish,bullish,20.75,22.44,1.2190000000000012,5.53%
03/07/2022,^DXY,US Dollar Index,97.27,99.084,98.509,-1.26%,0.58%,0.46,0.68,bullish,neutral,96.00,99.80,1.8140000000000072,1.84%
03/07/2022,EDV,Vanguard Group  Inc. - Vanguard Extended Duration Treasury ETF,126.082,133.688,129.251,-2.45%,3.43%,1.40,0.42,neutral,bearish,121.47,134.48,7.6059999999999945,5.88%
03/07/2022,ETHE,Grayscale Investments LLC - Grayscale Ethereum Trust,16.653,23.793,20.36,-18.21%,16.86%,0.93,0.52,bearish,bearish,11.22,27.98,7.140000000000001,35.07%
03/07/2022,FXY,Rydex Investments - Invesco CurrencyShares Japanese Yen Trust,81.18,82.213,81.2,-0.02%,1.25%,50.65,0.02,neutral,neutral,80.05,83.19,1.032999999999987,1.27%
03/07/2022,GLD,SSgA Active Trust - SPDR Gold Shares ETF,179.681,186.312,184.715,-2.73%,0.86%,0.32,0.76,bullish,bullish,173.38,186.31,6.631,3.59%
03/07/2022,GRN,Barclays Bank PLC - ZC SP ETN REDEEM 08/09/2049 USD 50,22.819,31.29,22.81,0.04%,37.18%,942.22,-0.00,bearish,bearish,21.69,34.75,8.471,37.14%
03/07/2022,HYG,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD High Yield Corporate Bond ETF,82.166,83.611,82.13,0.04%,1.80%,41.14,-0.02,bearish,bearish,81.09,84.10,1.4450000000000074,1.76%
03/07/2022,IWM,BlackRock Institutional Trust Company N.A. - iShares Russell 2000 ETF,188.01,206.58,195.82,-3.99%,5.49%,1.38,0.42,bearish,bearish,176.32,212.95,18.57000000000002,9.48%
03/07/2022,KBA,Krane Shares Trust - KraneSharesBosera MSCI China A 50 Connect Index ETF,38.298,40.507,37.59,1.88%,7.76%,4.12,-0.32,bearish,bearish,35.03,41.09,2.208999999999996,5.88%
03/07/2022,KRE,SPDR Series Trust - SPDR S&P Regional Banking ETF,67.604,73.784,68.38,-1.13%,7.90%,6.96,0.13,bearish,bearish,64.35,80.41,6.180000000000007,9.04%
03/07/2022,LQD,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD Investment Grade Corporate Bond ETF,121.797,125.497,123.12,-1.07%,1.93%,1.80,0.36,bearish,bearish,120.72,125.85,3.700000000000003,3.01%
03/07/2022,PCT,PureCycle Technologies Inc,5.831,7.897,7.3,-20.12%,8.18%,0.41,0.71,bullish,bearish,3.33,8.23,2.066,28.30%
03/07/2022,QQQ,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,317.721,351.361,330.28,-3.80%,6.38%,1.68,0.37,bearish,bearish,306.01,363.96,33.639999999999986,10.19%
03/07/2022,SPY,SSgA Active Trust - S&P 500 ETF TRUST ETF,412.794,445.102,423.88,-2.62%,5.01%,1.91,0.34,bearish,bearish,404.67,457.45,32.30799999999999,7.62%
03/07/2022,TLT,BlackRock Institutional Trust Company N.A. - BTC iShares 20+ Year Treasury Bond ETF,136.597,143.343,139.82,-2.31%,2.52%,1.09,0.48,neutral,bearish,132.52,143.72,6.745999999999981,4.82%
03/07/2022,ZROZ,Pimco Exchange Traded Fund - PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,136.711,146.373,140.95,-3.01%,3.85%,1.28,0.44,neutral,bearish,131.10,146.79,9.661999999999978,6.85%
03/07/2022,DBC,Invesco DB Commodity Index Tracking Fund,24.711,27.122,27.595,-10.45%,-1.71%,-0.16,1.20,bullish,bullish,23.86,27.73,2.4110000000000014,8.74%
03/07/2022,VIXM,ProShares VIX Mid-Term Futures ETF,31.436,35.01,34.56,-9.04%,1.30%,0.14,0.87,bullish,bullish,29.64,35.37,3.573999999999998,10.34%
03/07/2022,BNO,United States Brent Crude Oil Fund,28.386,34.472,33.96,-16.41%,1.51%,0.09,0.92,bullish,bullish,26.60,34.47,6.086000000000002,17.92%
