Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
02/24/2022,IWM,BlackRock Institutional Trust Company N.A. - iShares Russell 2000 ETF,188.715,204.654,191.79,-1.60%,6.71%,4.18,0.19,bearish,bearish,175.84,211.09,15.938999999999993,8.31%
02/24/2022,KBA,Krane Shares Trust - KraneSharesBosera MSCI China A 50 Connect Index ETF,39.151,41.023,39.31,-0.40%,4.36%,10.77,0.08,bearish,bearish,36.01,43.20,1.8719999999999999,4.76%
02/24/2022,KRE,SPDR Series Trust - SPDR S&P Regional Banking ETF,71.229,75.563,68.43,4.09%,10.42%,2.55,-0.65,neutral,neutral,66.03,81.58,4.334000000000003,6.33%
02/24/2022,LQD,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD Investment Grade Corporate Bond ETF,120.924,123.494,122.8,-1.53%,0.57%,0.37,0.73,bearish,bearish,120.71,126.22,2.569999999999993,2.09%
02/24/2022,PALL,abrdn ETF - Aberdeen Standard Physical Palladium Shares ETF,211.214,237.946,237.25,-10.97%,0.29%,0.03,0.97,bullish,bullish,187.97,267.20,26.732,11.27%
02/24/2022,PCT,PureCycle Technologies Inc,4.833,6.194,5.57,-13.23%,11.20%,0.85,0.54,bearish,bearish,3.44,6.87,1.3609999999999998,24.43%
02/24/2022,PINK,Simplify Exchange Traded Funds - Simplify Health Care ETF,23.951,25.482,24.53,-2.36%,3.88%,1.64,0.38,bearish,bearish,22.75,27.13,1.5309999999999988,6.24%
02/24/2022,PPLT,abrdn ETF - Aberdeen Standard Physical Platinum Shares ETF,97.556,105.359,98.89,-1.35%,6.54%,4.85,0.17,bullish,bullish,93.52,108.31,7.802999999999997,7.89%
02/24/2022,QQQ,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,318.423,348.642,327.79,-2.86%,6.36%,2.23,0.31,bearish,bearish,306.59,363.09,30.218999999999994,9.22%
02/24/2022,VXZ,Barclays Bank PLC - ZC SP ETN REDEEM 23/01/2043 USD 16.855272 - Ser B MidTerm Future,25.368,28.42,27.65,-8.25%,2.78%,0.34,0.75,bullish,neutral,24.06,29.49,3.052000000000003,11.04%
02/24/2022,WEAT,Teucrium Trading  LLC - Teucrium Wheat Fund,7.75,8.59,8.8,-11.93%,-2.39%,-0.20,1.25,bullish,bullish,7.21,8.83,0.8399999999999999,9.55%
02/24/2022,XLE,SSgA Active Trust - The Energy Select Sector SPDR Fund,66.09,70.247,66.46,-0.56%,5.70%,10.24,0.09,neutral,bullish,60.50,74.18,4.1569999999999965,6.25%
02/24/2022,XLF,SSgA Active Trust - Financial Select Sector SPDR,37.898,40.205,36.945,2.58%,8.82%,3.42,-0.41,bearish,bearish,35.87,41.74,2.306999999999995,6.24%
02/24/2022,XLP,SSgA Active Trust - Consumer Staples Select Sector SPDR,74.043,75.951,72.68,1.88%,4.50%,2.40,-0.71,bearish,neutral,72.43,80.58,1.907999999999987,2.63%
02/24/2022,XLRE,SSgA Active Trust - Real Estate Select Sector SPDR Fund (The),42.724,45.51,43.67,-2.17%,4.21%,1.95,0.34,bearish,bearish,41.63,49.48,2.7860000000000014,6.38%
02/24/2022,XLU,SSgA Active Trust - Utilities Select Sector SPDR ETF,63.762,66.697,64.52,-1.17%,3.37%,2.87,0.26,bearish,bearish,63.15,70.81,2.9350000000000023,4.55%
02/24/2022,ZROZ,Pimco Exchange Traded Fund - PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,131.826,140.494,138.23,-4.63%,1.64%,0.35,0.74,bearish,bearish,130.49,145.32,8.668000000000006,6.27%
02/24/2022,SLV,iShares Silver Trust,22.157,23.102,22.57,-1.83%,2.36%,1.29,0.44,bullish,bullish,20.68,24.30,0.9450000000000003,4.19%
02/24/2022,ARKK,ARK Innovation ETF,56.089,70.86,64.35,-12.84%,10.12%,0.79,0.56,bearish,bearish,51.52,72.60,14.771,22.95%
