Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Long Term: Upside / Downside,Long Term: Position on Range in %,Range spread,Relative Range
03/21/2022,ARCH,Arch Resources  Inc.,132.679,177.611,152.52,-13.01%,16.45%,1.26,0.44,bullish,bullish,122.59,178.34,1.03,0.49,44.93199999999999,29.46%
03/21/2022,ARKK,ARK Innovation ETF,49.388,68.426,64.87,-23.87%,5.48%,0.23,0.81,bearish,bearish,48.72,75.70,0.58,0.63,19.038000000000004,29.35%
03/21/2022,BNDD,Quadratic Deflation ETF,24.651,26.05,25.0367,-1.54%,4.05%,2.63,0.28,bearish,neutral,24.24,26.14,0.83,0.55,1.399000000000001,5.59%
03/21/2022,BNO,United States Brent Oil Fund  LP,25.185,37.157,31.7,-20.55%,17.21%,0.84,0.54,bullish,bullish,25.18,37.23,1.63,0.38,11.971999999999998,37.77%
03/21/2022,CF,CF Industries Holdings  Inc.,87.222,106.019,100.98,-13.62%,4.99%,0.37,0.73,bullish,bullish,74.60,108.09,0.62,0.62,18.79700000000001,18.61%
03/21/2022,CHIX,Global X MSCI China Financials ETF,12.386,14.067,13.598,-8.91%,3.45%,0.39,0.72,bearish,neutral,12.30,15.39,0.84,0.54,1.681000000000001,12.36%
03/21/2022,DBA,Invesco DB Agriculture Fund,21.228,22.798,22.13,-4.08%,3.02%,0.74,0.57,bullish,bullish,20.87,22.80,1.54,0.39,1.5699999999999967,7.09%
03/21/2022,DBC,Invesco DB Commodity Index Tracking Fund,23.706,29.191,26.555,-10.73%,9.93%,0.93,0.52,bullish,bullish,23.71,29.19,1.79,0.36,5.484999999999999,20.66%
03/21/2022,EDV,Vanguard Extended Duration Treasury Index Fund ETF Shares,117.509,127.762,120.4381,-2.43%,6.08%,2.50,0.29,bearish,bearish,117.11,130.01,1.38,0.42,10.253,8.51%
03/21/2022,ETHE,Grayscale Ethereum Trust,18.339,26.396,24.04,-23.71%,9.80%,0.41,0.71,bearish,bearish,10.46,32.49,0.61,0.62,8.057000000000002,33.51%
03/21/2022,FXY,Invesco CurrencyShares Japanese Yen Trust,77.982,80.031,78.68,-0.89%,1.72%,1.94,0.34,bearish,bearish,77.83,81.22,2.82,0.26,2.0490000000000066,2.60%
03/21/2022,GLD,SPDR Gold Shares,174.46,192.59,180.7655,-3.49%,6.54%,1.88,0.35,bullish,neutral,172.14,194.09,2.07,0.33,18.129999999999995,10.03%
03/21/2022,GRN,iPath Series B Carbon ETN,19.033,36.041,30.74,-38.08%,17.24%,0.45,0.69,bearish,bullish,18.14,38.09,0.56,0.64,17.007999999999996,55.33%
03/21/2022,HYG,iShares iBoxx $ High Yield Corporate Bond ETF,79.606,83.09,82.25,-3.21%,1.02%,0.32,0.76,bearish,neutral,79.59,83.67,0.56,0.64,3.484000000000009,4.24%
03/21/2022,IWM,iShares Russell 2000 ETF,193.191,211.537,206.6901,-6.53%,2.35%,0.36,0.74,bullish,neutral,179.23,218.78,0.41,0.71,18.346000000000004,8.88%
03/21/2022,KBA,KraneShares Bosera MSCI China A ETF,33.298,38.09,37.2864,-10.70%,2.16%,0.20,0.83,bearish,bearish,33.30,39.72,0.42,0.70,4.792000000000002,12.85%
03/21/2022,KRE,SPDR S&P Regional Banking ETF,65.325,74.895,71.48,-8.61%,4.78%,0.55,0.64,bearish,neutral,65.24,80.69,1.32,0.43,9.569999999999993,13.39%
03/21/2022,LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,117.433,123.492,121.05,-2.99%,2.02%,0.68,0.60,bearish,bearish,117.43,124.48,0.61,0.62,6.0589999999999975,5.01%
03/21/2022,PCT,PureCycle Technologies  Inc.,8.232,11.376,8.85,-6.98%,28.54%,4.09,0.20,bullish,bullish,3.31,11.40,0.32,0.76,3.144,35.53%
03/21/2022,PFIX,PFIX,42.315,47.627,46.0379,-8.09%,3.45%,0.43,0.70,bullish,bullish,41.74,49.47,1.55,0.39,5.312000000000005,11.54%
03/21/2022,VIXM,ProShares VIX Mid-Term Futures ETF,31.426,35.585,31.56,-0.42%,12.75%,30.04,0.03,bullish,neutral,29.31,35.88,1.23,0.45,4.1590000000000025,13.18%
03/21/2022,XLE,Energy Select Sector SPDR Fund,70.038,80.213,76.075,-7.94%,5.44%,0.69,0.59,bullish,bullish,69.15,81.01,1.51,0.40,10.174999999999997,13.37%
03/21/2022,XLP,Consumer Staples Select Sector SPDR Fund,70.557,75.644,73.87,-4.48%,2.40%,0.54,0.65,bearish,neutral,70.56,77.19,0.88,0.53,5.087000000000003,6.89%
03/21/2022,ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,127.048,139.793,130.5431,-2.68%,7.09%,2.65,0.27,bearish,bearish,126.43,142.50,1.39,0.42,12.745000000000005,9.76%
03/21/2022,^DXY,US Dollar Index,97.196,100.232,98.229,-1.05%,2.04%,1.94,0.34,bullish,neutral,96.18,100.33,1.03,0.49,3.0360000000000014,3.09%
03/21/2022,^US10Y,U.S. 10 Year Treasury,1.934,2.356,2.153,-10.17%,9.43%,0.93,0.52,bullish,bullish,1.73,2.45,0.72,0.58,0.42199999999999993,19.60%
03/21/2022,^US30Y,U.S. 30 Year Treasury,2.217,2.591,2.4274,-8.67%,6.74%,0.78,0.56,bullish,bullish,2.12,2.64,0.69,0.59,0.3740000000000001,15.41%
03/21/2022,^VIX,CBOE Volatility Index,22.559,31.9,23.41,-3.64%,36.27%,9.98,0.09,neutral,bearish,14.57,36.73,1.38,0.42,9.340999999999998,39.90%
