Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Long Term: Upside / Downside,Long Term: Position on Range in %,Range spread,Relative Range
04/28/2022,URNM,North Shore Global Uranium Mining ETF,69.871,88.253,74.25,-5.90%,18.86%,3.20,0.24,bearish,neutral,66.32,94.31,2.10,0.32,18.382000000000005,24.76%
04/28/2022,USO,United States Oil Fund  LP,73.351,82.968,77.52,-5.38%,7.03%,1.31,0.43,bullish,neutral,60.73,95.17,1.05,0.49,9.617000000000004,12.41%
04/28/2022,UUP,Invesco DB US Dollar Index Bullish Fund,27.113,27.573,27.685,-2.07%,-0.40%,-0.20,1.24,bullish,bullish,26.68,28.02,0.32,0.76,0.46000000000000085,1.66%
04/28/2022,VEGI,iShares MSCI Global Agriculture Producers ETF,44.494,49.546,46.1754,-3.64%,7.30%,2.00,0.33,neutral,bullish,43.26,51.65,1.86,0.35,5.052,10.94%
04/28/2022,VIXM,ProShares VIX Mid-Term Futures ETF,32.289,35.426,33.765,-4.37%,4.92%,1.13,0.47,bullish,bullish,30.02,38.72,0.89,0.53,3.1370000000000005,9.29%
04/28/2022,XLE,Energy Select Sector SPDR Fund,71.432,80.275,76.38,-6.48%,5.10%,0.79,0.56,bearish,bullish,69.16,84.15,1.44,0.41,8.843000000000004,11.58%
04/28/2022,ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,110.271,119.477,115.91,-4.86%,3.08%,0.63,0.61,bearish,bearish,109.05,127.23,1.45,0.41,9.206000000000003,7.94%
04/28/2022,^DXY,US Dollar Index,101.407,103.208,102.994,-1.54%,0.21%,0.13,0.88,bullish,bullish,99.76,104.98,0.61,0.62,1.801000000000002,1.75%
04/28/2022,^US10Y,U.S. 10 Year Treasury,2.707,2.96,2.7751,-2.45%,6.66%,2.72,0.27,bullish,bullish,2.10,3.28,0.75,0.57,0.2530000000000001,9.12%
04/28/2022,^US30Y,U.S. 30 Year Treasury,2.824,3.104,2.9233,-3.40%,6.18%,1.82,0.35,bullish,bullish,2.46,3.19,0.59,0.63,0.28000000000000025,9.58%
04/28/2022,^VIX,CBOE Volatility Index,21.379,36.386,28.85,-25.90%,26.12%,1.01,0.50,bullish,bullish,12.80,45.97,0.76,0.57,15.007000000000001,52.02%
