Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
02/28/2022,BNDD,Krane Shares Trust - Quadratic Deflation ETF,25.024,25.783,25.6,-2.25%,0.71%,0.32,0.76,bullish,bearish,24.11,25.96,0.7590000000000003,2.96%
02/28/2022,CORN,Teucrium Trading  LLC - Teucrium Corn Fund,22.814,24.544,24.46,-6.73%,0.34%,0.05,0.95,bullish,neutral,22.23,24.54,1.7300000000000004,7.07%
02/28/2022,DBA,Invesco DB Multi-Sector Commodity Trust - Invesco DB Agriculture Fund,20.587,21.427,20.975,-1.85%,2.15%,1.16,0.46,bullish,neutral,20.05,21.59,0.8399999999999999,4.00%
02/28/2022,DEF,Invesco Capital Management LLC - Invesco Defensive Equity ETF,65.79,69.663,67.65,-2.75%,2.98%,1.08,0.48,bearish,neutral,64.89,73.14,3.8729999999999905,5.73%
02/28/2022,DXY.INDX,US Dollar Index,95.979,97.258,96.541,-0.58%,0.74%,1.28,0.44,bullish,neutral,94.76,98.32,1.2789999999999964,1.32%
02/28/2022,EDV,Vanguard Group  Inc. - Vanguard Extended Duration Treasury ETF,121.999,129.674,128.77,-5.26%,0.70%,0.13,0.88,bearish,bearish,121.22,131.38,7.675000000000011,5.96%
02/28/2022,ETHE,Grayscale Investments LLC - Grayscale Ethereum Trust,18.482,28.306,21.69,-14.79%,30.50%,2.06,0.33,bullish,bearish,11.97,28.96,9.824000000000002,45.29%
02/28/2022,GLD,SSgA Active Trust - SPDR Gold Shares ETF,174.637,180.296,176.58,-1.10%,2.10%,1.91,0.34,bullish,neutral,169.68,180.30,5.658999999999992,3.20%
02/28/2022,GRN,Barclays Bank PLC - ZC SP ETN REDEEM 08/09/2049 USD 50,32.364,37.319,32.33,0.11%,15.43%,146.74,-0.01,neutral,bullish,27.79,40.09,4.955000000000005,15.33%
02/28/2022,HYG,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD High Yield Corporate Bond ETF,82.186,84.05,83.74,-1.86%,0.37%,0.20,0.83,bearish,neutral,81.76,85.93,1.86399999999999,2.23%
02/28/2022,IWM,BlackRock Institutional Trust Company N.A. - iShares Russell 2000 ETF,191.432,210.259,203.45,-5.91%,3.35%,0.57,0.64,bearish,bearish,179.37,217.55,18.826999999999998,9.25%
02/28/2022,KBA,Krane Shares Trust - KraneSharesBosera MSCI China A 50 Connect Index ETF,39.475,41.393,40.67,-2.94%,1.78%,0.61,0.62,bearish,bearish,36.26,43.25,1.9179999999999993,4.72%
02/28/2022,KRE,SPDR Series Trust - SPDR S&P Regional Banking ETF,70.207,77.042,74.065,-5.21%,4.02%,0.77,0.56,bearish,bullish,67.14,83.12,6.835000000000008,9.23%
02/28/2022,LQD,BlackRock Institutional Trust Company N.A. - iShares iBoxx USD Investment Grade Corporate Bond ETF,121.621,124.437,124.465,-2.28%,-0.02%,-0.01,1.01,bearish,bearish,121.28,126.43,2.8160000000000025,2.26%
02/28/2022,PALL,abrdn ETF - Aberdeen Standard Physical Palladium Shares ETF,208.659,235.29,229.617,-9.13%,2.47%,0.27,0.79,bullish,bullish,181.73,260.28,26.631,11.60%
02/28/2022,PCT,PureCycle Technologies Inc,5.493,6.918,6.76,-18.74%,2.34%,0.12,0.89,neutral,bearish,3.44,7.62,1.4249999999999998,21.08%
02/28/2022,PINK,Simplify Exchange Traded Funds - Simplify Health Care ETF,24.37,26.402,25.81,-5.58%,2.29%,0.41,0.71,bullish,bearish,23.32,28.27,2.032,7.87%
02/28/2022,PPLT,abrdn ETF - Aberdeen Standard Physical Platinum Shares ETF,96.676,103.406,97.17,-0.51%,6.42%,12.62,0.07,bullish,bullish,92.91,105.53,6.730000000000004,6.93%
02/28/2022,US30Y.INDX,U.S. 30 Year Treasury,2.193,2.394,2.2767,-3.68%,5.15%,1.40,0.42,bullish,bullish,2.11,2.48,0.20100000000000007,8.83%
02/28/2022,USO,United States Commodity Funds LLC - United States Oil Fund,63.082,67.851,67.39,-6.39%,0.68%,0.11,0.90,bullish,bullish,60.34,71.47,4.768999999999998,7.08%
02/28/2022,UUP,Invesco DB US Dollar Index Trust - Invesco DB US Dollar Index Bullish Fund,25.677,26.008,25.89,-0.82%,0.46%,0.55,0.64,neutral,neutral,25.38,26.34,0.3309999999999995,1.28%
02/28/2022,VIX.INDX,CBOE Volatility Index,21.186,34.816,27.59,-23.21%,26.19%,1.13,0.47,bullish,neutral,11.52,40.31,13.630000000000003,49.40%
02/28/2022,VXZ,Barclays Bank PLC - ZC SP ETN REDEEM 23/01/2043 USD 16.855272 - Ser B MidTerm Future,24.817,27.756,26.87,-7.64%,3.30%,0.43,0.70,bullish,bearish,23.65,27.95,2.939,10.94%
02/28/2022,WEAT,Teucrium Trading  LLC - Teucrium Wheat Fund,7.76,8.904,8.75,-11.31%,1.76%,0.16,0.87,bullish,neutral,7.22,8.90,1.1440000000000001,13.07%
02/28/2022,XLE,SSgA Active Trust - The Energy Select Sector SPDR Fund,66.418,71.022,70.31,-5.54%,1.01%,0.18,0.85,bullish,bullish,61.48,75.34,4.603999999999999,6.55%
02/28/2022,XLF,SSgA Active Trust - Financial Select Sector SPDR,37.675,40.752,38.655,-2.54%,5.42%,2.14,0.32,bearish,neutral,36.39,42.31,3.0770000000000053,7.96%
02/28/2022,XLP,SSgA Active Trust - Consumer Staples Select Sector SPDR,73.441,76.467,74.87,-1.91%,2.13%,1.12,0.47,bearish,bullish,73.30,81.56,3.0259999999999962,4.04%
02/28/2022,XLRE,SSgA Active Trust - Real Estate Select Sector SPDR Fund (The),43.665,46.991,45.275,-3.56%,3.79%,1.07,0.48,bearish,bearish,42.30,50.87,3.3260000000000005,7.35%
02/28/2022,XLU,SSgA Active Trust - Utilities Select Sector SPDR ETF,64.773,68.047,67.75,-4.39%,0.44%,0.10,0.91,bearish,neutral,64.41,72.63,3.274000000000001,4.83%
02/28/2022,ZROZ,Pimco Exchange Traded Fund - PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,131.81,141.103,140.2,-5.98%,0.64%,0.11,0.90,bearish,bearish,130.25,143.11,9.293000000000006,6.63%
